City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
196,Qaanaaq,GL,60.1432,-45.2371,50.36,85,16,13.94,few clouds
197,Tombouctou,ML,20.0,-3.0,91.62,42,49,7.29,light rain
198,Yate,GB,51.5407,-2.4184,66.97,74,100,3.0,overcast clouds
199,Mananjary,MG,-19.65,47.3167,49.32,91,100,9.08,overcast clouds
200,Trincomalee,LK,5.9485,80.5353,77.85,87,91,14.14,overcast clouds
201,Chipinge,ZW,-20.1883,32.6236,54.72,91,38,5.28,scattered clouds
202,Jumla,NP,29.2747,82.1838,63.73,97,100,1.45,overcast clouds
203,Antunez,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
204,Fortuna,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
205,Bang Saphan,TH,11.2126,99.5117,73.94,93,100,11.14,moderate rain
206,Villiers,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
207,Sao Joao,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
208,Najran,SA,17.4924,44.1277,88.45,49,100,10.94,overcast clouds
209,Derzhavinsk,KZ,48.8264,58.1442,69.53,44,97,8.41,overcast clouds
210,San Lorenzo,AR,-54.8,-68.3,31.66,86,100,21.85,snow
211,Loharu,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
212,Rawannawi,KI,3.0707,172.7902,81.28,78,70,7.76,light rain
213,Linxia,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
214,Kidal,ML,20.0,-3.0,91.62,42,49,7.29,light rain
215,Ca Mau,VN,9.1769,105.15,76.86,90,100,4.81,overcast clouds
216,Constitucion,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
217,Soyo,AO,-8.8368,13.2343,68.0,88,6,5.75,clear sky
218,Aviles,ES,43.5547,-5.9248,69.19,82,75,3.44,broken clouds
219,Mayumba,GA,-3.432,10.6554,70.39,93,88,7.76,overcast clouds
220,Pozo Colorado,PY,-23.4923,-58.7972,78.94,33,100,6.17,overcast clouds
221,Khonsa,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
222,Norman Wells,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
223,Carambei,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
224,Souillac,MU,-20.4081,57.7,68.29,83,75,24.16,light intensity shower rain
225,Prince George,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
226,Nokaneng,PA,8.3333,-80.5167,85.87,87,100,3.62,overcast clouds
227,Taoudenni,ML,20.0,-3.0,91.62,42,49,7.29,light rain
228,Ormara,PK,25.2088,64.6357,82.74,84,100,17.72,overcast clouds
229,Brainerd,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
230,Simpang Empat,MY,4.95,100.6333,74.34,91,100,3.09,overcast clouds
231,Auray,FR,47.6703,-2.9918,67.28,81,19,9.24,few clouds
232,Lucapa,AO,-8.8368,13.2343,68.0,88,6,5.75,clear sky
233,Alofi,NU,-19.0595,-169.9187,76.89,73,75,9.22,broken clouds
234,Portland,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
235,Cidreira,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
236,Monopoli,IT,40.9559,17.2896,79.72,53,0,2.75,clear sky
237,Mayo,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
